channel_index,phase_index,phase_time,phase_score,phase_type
198,3421,2021-04-22T07:00:16.485000+00:00,1.0,S
199,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
199,3421,2021-04-22T07:00:16.485000+00:00,1.0,S
200,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
200,3421,2021-04-22T07:00:16.485000+00:00,1.0,S
201,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
201,3421,2021-04-22T07:00:16.485000+00:00,1.0,S
202,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
202,3420,2021-04-22T07:00:16.475000+00:00,1.0,S
203,3157,2021-04-22T07:00:13.845000+00:00,1.0,P
203,3420,2021-04-22T07:00:16.475000+00:00,1.0,S
204,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
204,3420,2021-04-22T07:00:16.475000+00:00,1.0,S
205,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
205,3419,2021-04-22T07:00:16.464999+00:00,1.0,S
206,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
206,3419,2021-04-22T07:00:16.464999+00:00,1.0,S
207,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
207,3419,2021-04-22T07:00:16.464999+00:00,1.0,S
208,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
208,3419,2021-04-22T07:00:16.464999+00:00,1.0,S
209,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
209,3418,2021-04-22T07:00:16.455000+00:00,1.0,S
210,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
210,3418,2021-04-22T07:00:16.455000+00:00,1.0,S
211,3156,2021-04-22T07:00:13.835000+00:00,1.0,P
211,3418,2021-04-22T07:00:16.455000+00:00,1.0,S
212,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
212,3417,2021-04-22T07:00:16.445000+00:00,1.0,S
213,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
213,3417,2021-04-22T07:00:16.445000+00:00,1.0,S
214,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
214,3417,2021-04-22T07:00:16.445000+00:00,1.0,S
215,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
215,3416,2021-04-22T07:00:16.435000+00:00,1.0,S
216,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
216,3416,2021-04-22T07:00:16.435000+00:00,1.0,S
217,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
217,3416,2021-04-22T07:00:16.435000+00:00,1.0,S
218,3155,2021-04-22T07:00:13.825000+00:00,1.0,P
218,3415,2021-04-22T07:00:16.425000+00:00,1.0,S
219,3154,2021-04-22T07:00:13.815000+00:00,1.0,P
219,3415,2021-04-22T07:00:16.425000+00:00,1.0,S
220,3154,2021-04-22T07:00:13.815000+00:00,1.0,P
220,3414,2021-04-22T07:00:16.415000+00:00,1.0,S
221,3154,2021-04-22T07:00:13.815000+00:00,1.0,P
221,3414,2021-04-22T07:00:16.415000+00:00,1.0,S
222,3154,2021-04-22T07:00:13.815000+00:00,1.0,P
222,3414,2021-04-22T07:00:16.415000+00:00,1.0,S
223,3154,2021-04-22T07:00:13.815000+00:00,1.0,P
